"MaximumPressure","MinimumPressure","MaximumTemperature","MinimumTemperature","MaximumRelativeHumidity","MinimumRelativeHumidity","Precipitation","TotalEvaporation","SunshineDuration","WindDirection","WindSpeed"
1013.02,1008.04,34.1,24.9,89,50,0,5.04,7,130,14.404432
1013.27,1006.52,33.3,23.7,87,52,0,4.56,4.4,180,14.404432
1011.31,1005.4,33.6,25.2,83,52,0,4.05,4.1,190,14.404432
1009.53,1003.41,34.5,23.9,88,50,0.8,4.33,8,250,9.774436
1008.26,1001.73,36.4,24.5,90,43,5.4,5.91,10.5,240,14.404432
1006.45,1001.08,36.6,24.1,92,48,0,6,10.2,270,13.375544
1005.73,999.51,37,25.4,82,39,5.5,3.71,11.5,200,20.063316
1007.76,1001.08,36.4,24.5,93,45,0,4.97,8.4,230,13.375544
1008.57,1002.64,35.8,26.2,80,49,0,5.86,9.3,30,14.404432
1008.62,1003.55,35.3,24.7,78,52,0.4,4.92,7.2,140,16.976652
1009.35,1003.56,32.5,24.4,87,52,4.5,0.83,2.4,130,11.317768
1008.92,1003.04,30.6,23.9,95,67,23.6,5.26,3.2,60,14.404432
1010.05,1005.85,29.1,23.6,96,70,8,2.2,1.7,240,11.317768
1012.3,1006.81,31,23.5,93,60,10.3,4.45,3.7,210,8.745548
1012.48,1005.02,34.5,24,95,49,8.7,7,9.3,210,8.745548
1010.65,1004.68,33.8,24,95,56,12.5,6.22,6.8,210,16.976652
1009.88,1003.27,33.6,23.4,95,58,13.1,6.5,8.3,200,15.947764
1008.17,1001.74,34.9,24.7,90,43,0,5.71,10.1,220,15.947764
1008.87,1002.74,35,22.4,90,47,0,6.28,12,80,9.774436
1008.73,1002.25,35.3,24.7,82,40,0,5.81,11.9,200,15.43332
1008.97,1002.9,35.7,25.1,84,44,0,6.53,10.2,200,14.404432
1007,1000.5,35.5,26.2,83,46,0,6.47,7.3,190,22.635536
1006.89,1001.66,34.6,26.4,83,50,0,4.2,6.5,230,21.092204
1007.98,1002.55,34.7,25.1,84,49,0,4.92,8.3,180,7.71666
1007,1000,34.6,25.9,85,52,0,5.88,7.3,90,8.745548
1006.12,1000.91,35.5,26.5,94,58,10.2,6.03,6.2,120,15.43332
1008.12,1003.95,33.1,25,94,62,6.1,4.96,4.7,230,18.00554
1008.32,1004.95,31.5,23.6,95,70,13,3.94,3.5,210,15.947764
1008.2,1004.39,30.7,25,95,73,19.9,5.8,4.5,230,12.346656
1007.52,1001.97,32.3,24,96,59,0.8,4.01,7.2,210,13.375544
1005.17,999.53,34.5,24.9,84,48,0,5.64,9.6,210,10.28888
1003.59,999.43,34.2,24.4,86,50,0,4.6,10.2,210,15.43332
1005.36,999.83,33.5,24.9,84,52,8.3,6.27,7.9,130,13.375544
1005.11,1001.56,30.9,23.9,94,61,5.8,5.22,2.6,200,12.346656
1005.44,1002.49,28.3,23.7,96,86,16.5,4.13,0.3,210,9.774436
1005.24,1002.36,29,23.5,96,84,8,2.78,0,230,7.71666
1006.64,1003.75,28,24.1,94,77,19.4,0.78,0.4,200,9.774436
1007.65,1003.57,32.9,22.6,96,63,0,6.09,9.4,240,14.404432
1009.39,1005.08,33.1,23.4,91,53,0,4.22,5.7,180,12.346656
1008.46,1003.46,34,24.4,87,50,0,4.63,8.1,330,14.404432
1008.84,1005.73,31.8,24.1,87,59,0,5.46,4.8,210,14.404432
1009.61,1005.68,31.4,24,87,59,0,4.29,7,200,10.28888
1008.11,1003.44,32.4,24,91,61,1.4,4.07,5.7,210,11.317768
1006.01,999.85,34.2,23.8,90,54,0,4.26,7.8,220,8.745548
1005.08,1000.79,34,25.6,92,56,22.4,5.19,3.4,220,15.947764
1006.58,1003.21,32,23.8,95,63,11,4.73,2.7,230,16.976652
1007.03,1002.75,29.7,24,96,71,12.5,2.02,1.4,270,9.774436
1007.15,1002.29,32.3,23.9,96,59,1.2,4.56,5.9,210,19.034428
1007.6,1002.23,33.8,23.6,87,51,0,4.99,7.3,230,16.204986
1006.16,1001.89,31.9,24.4,84,61,1,4.85,3.8,240,14.3015432
1005.7,1001.74,33.5,23.9,86,50,0,4.42,5.2,210,15.2275424
1007.06,1003.44,32.5,24.3,92,53,21.2,5.81,7.2,210,13.3240996
1007.63,1003.4,33,24.3,93,56,0,5.68,7.7,190,11.4206568
1007.36,1002.06,33.5,25,88,57,0,3.25,8.9,210,8.5912148
1007.5,1004.27,32.3,25.4,88,58,4.8,5.05,0.3,230,13.3240996
1007.25,1002.82,32.1,24,88,60,0.5,4.31,6.2,240,17.1309852
1007.57,1002.61,33.8,25.3,84,54,0.3,3.98,3.3,220,10.4946576
1008.97,1004.32,31.8,25.4,88,58,0.2,3.33,1.5,230,11.4206568
1009.35,1006.15,29.2,25.5,93,69,4.9,1.81,0,210,14.3015432
1010.03,1006.62,28.6,24,94,75,8.4,4.34,0,210,11.317768
1010.26,1005.49,31.3,23.4,95,60,0,3.07,2.2,230,11.317768
1007.41,1002.5,32.4,24.1,91,56,3.3,5.16,8.5,260,13.375544
1006.5,1002.82,32,25,92,61,0.6,3.6,3.1,210,13.375544
1008.1,1004.26,26.5,25,97,80,28.7,4.74,0,230,10.28888
1009.91,1006.59,25,23,97,92,21.1,0.82,0,200,8.745548
1009.56,1006.02,30,22.9,96,61,9.2,4.72,0.7,260,10.28888
1009.95,1005.38,32,22.5,94,56,0.1,3.46,5.4,360,0
1008.54,1004.63,33.1,24.2,93,52,2.1,5.67,8.7,210,14.404432
1008.47,1001.63,34.9,24.1,88,50,0,4.57,11.2,210,12.346656
1006.24,1000.52,34.5,24.2,86,54,0,4.91,8.5,230,11.317768
1002.51,998.57,34.6,24.8,89,56,2.9,4.47,7.2,10,9.774436
1003.64,999.22,31.5,24.9,90,68,2,3.18,2.1,210,19.034428
1006.68,1003.37,30.7,24,90,58,0.1,3.03,0.9,230,11.317768
1007.25,1002.76,33.1,24.6,84,54,0.4,3.64,2.7,290,13.375544
1005.56,1000.09,34.3,25.1,89,49,0,4.15,6.3,290,12.346656
1003.58,999.08,34.6,24.5,86,49,5.2,5.63,2.7,230,12.346656
1005.84,1001.55,31.7,25,94,62,2,3.36,1.4,200,16.976652
1005.97,1001.05,32.4,24.5,95,61,0.7,3.42,4.1,180,10.28888
1007.28,1003.42,32,25,86,58,0,2.85,0.5,230,11.317768
1008.45,1005.11,30.5,24.9,89,68,10.8,3.61,1.6,230,14.404432
1008.16,1001.42,34,24.3,93,56,0.6,3.74,5.8,240,10.28888
1006.38,1002.04,35,25.4,91,49,0,5.06,6,230,10.28888
1006.14,1001.25,35.3,25.3,81,48,0,6.28,11,210,12.346656
1006.18,1002.95,32.7,25.5,82,52,0,6.18,3.9,190,12.346656
1007.72,1004.59,29.5,25.3,80,70,0,1.79,0.1,230,10.28888
1007.43,1004.32,30.9,24.3,84,57,0.2,2.43,0.9,250,11.317768
1007.17,1003.75,32.5,24.7,89,68,0.3,3.75,3.1,210,15.947764
1008.62,1004.55,30.8,25,85,65,0.3,4.1,0.5,230,12.346656
1006.48,1003.1,32.1,25.3,94,60,25,4.09,1.5,360,14.404432
1005.37,1001.57,31.4,24.2,94,63,0,2.23,1.5,190,8.745548
1005.42,1001.32,32.7,25.4,90,61,0,3.78,1.3,180,9.774436
1004.01,999.18,35,25,88,50,0,6.21,7.1,200,13.375544
1003.59,999.42,34.5,25.8,83,53,0,4.38,6.7,200,11.317768
1004.97,1001.36,33.5,25,84,53,0,4.63,4.5,230,8.745548
1003.98,1000.43,32.9,25.5,84,57,0,2.55,1.6,250,12.346656
1004.02,998.73,34.5,25,88,54,0.8,6.51,1.6,190,15.43332
1003.61,1001,28.8,24.8,93,77,4.1,2.1,0,230,12.346656
1003.72,1000.95,29.5,24.3,96,70,5.9,0.99,0,200,10.28888
1003.85,1000.25,30.8,23.9,94,65,9.6,3.83,0.8,200,12.346656
1005.88,1001.25,34.8,23.4,92,47,0,5.63,6.7,230,11.317768
1007.9,1003.16,34,25.2,88,53,0,4.68,6.7,200,12.346656
1008.09,1003.4,32.7,25.2,85,66,0,2.34,3.2,230,11.317768
1007.69,1004.52,32.8,25.8,94,58,22.2,4.63,0.8,230,20.063316
1010.23,1005.1,33.1,24.4,94,53,0.5,3.77,3.9,200,12.346656
1011.44,1006.5,32.5,24.7,92,60,2.7,2.7,3.4,360,10.28888
1011.45,1007.43,32.6,25.2,94,61,31.6,3.26,1.2,230,12.346656
1012.19,1007.63,32,23,95,65,4,3.67,2.8,120,8.745548
1011.67,1005.87,34,24,94,51,1.1,3.93,7.9,240,18.00554
1013.48,1007.59,35,23.5,94,44,2.7,5.36,11.1,230,21.092204
1012.62,1006.46,35,23.4,90,48,8.7,8.36,10.2,340,24.693312
1009.79,1003.71,34.3,23.1,93,52,4.2,4.2,9.4,180,15.43332
1009.3,1005.5,29,24,94,77,7.3,3.98,0,360,11.317768
1009.92,1004.4,32.1,23,96,59,13.7,5.48,6.1,240,11.317768
1010.4,1005.33,32.6,23.4,94,60,1.5,4.44,8.4,210,13.375544
1012.63,1006.69,33.7,23.8,91,54,0,5.21,7.3,180,8.745548
1010.3,1004.4,35,24.7,85,52,0,4.12,8.7,10,9.774436
1010.12,1004.73,35,24.1,89,56,0,5.78,8.4,90,8.745548
1009.59,1004.62,35,25.1,89,55,0,6.74,5.6,10,16.976652
1009.65,1004.48,34,24.2,90,55,4.2,1.21,8.1,150,13.375544
1011.28,1006.7,32.5,24.5,88,64,0.8,4.34,2.5,230,13.375544
1011.28,1005.93,32.9,25,93,62,1.2,4.08,3.3,150,12.346656
1009.93,1004.5,32.9,24.6,92,54,0.7,3.88,5.5,250,11.317768
1009.97,1003.72,34.5,24.3,94,50,7,6.81,11.7,90,15.947764
1008.84,1002.88,34.1,23.9,94,49,0,5.03,9.5,190,15.43332
1007.88,1002.91,33.8,24.1,89,56,0,3.15,10,320,14.404432
1008.25,1002.28,34.2,24.5,89,53,0,6.78,9.4,230,10.28888
1005.93,999.87,34.8,24.6,89,50,0.8,4.72,7.9,180,11.317768
1010.06,1003.17,33.5,25.3,94,54,6.8,5.9,6.8,190,14.404432
1011.28,1006.29,33.6,24,94,49,0.3,4.69,6.7,230,12.346656
1010.43,1004.32,34.2,24.5,92,53,0,5.44,8.6,260,11.317768
1007.94,1002.69,34.7,23.9,87,51,0,4.4,8.8,110,11.317768
1009.42,1004,34.7,24.8,89,55,0,5.07,8.3,230,10.28888
1008.45,1003.69,34,25.1,91,59,5.2,4.2,4.1,360,15.947764
1010.03,1004.23,33.9,24.6,96,56,6.6,2.24,5.2,200,20.063316
1011.54,1005.31,33.5,24.4,94,55,0,5.87,5.6,270,12.346656
1006.89,1000.87,33.6,25.5,86,63,0.5,2.94,3.8,240,11.317768
1008.06,1001.42,34.3,24.9,92,52,72.4,8.29,6.3,200,12.346656
1012.57,1007.4,29.5,23.6,96,73,57.8,8.57,1.4,240,6.687772
1014.37,1009.8,29.4,23,96,70,2.1,1.29,0,230,5.658884
1013.86,1007.74,32.6,24.8,94,58,0,3.59,4.3,220,8.745548
1013.36,1008.12,33.5,23.3,91,55,0.2,8.66,8.3,230,18.00554
1011.34,1006.22,33,24.3,92,60,3,1.69,8.9,190,11.317768
1012.22,1006.3,30.5,24.9,91,58,0,1.65,3.1,50,15.43332
1011.43,1005.69,32.6,24.2,91,62,0,3.86,4.3,230,13.375544
1009.48,1002.98,34.7,24.9,93,54,0.4,4.84,8.6,360,8.745548
1008.05,1003.72,33.7,25.4,91,54,8.5,2.12,6.1,240,14.404432
1008.71,1004.73,29.5,24.2,94,65,16.6,5.24,2.1,60,16.976652
1009.41,1003.92,30.4,24.1,92,64,2.6,4.67,2.3,320,12.346656
1009.43,1005.54,31.5,23.9,93,57,0,1.14,4.8,200,7.71666
1009.48,1002.91,34.5,23.1,92,49,0,5.51,10.9,360,8.745548
1010.37,1003.87,35.4,23.2,91,40,0.2,4.06,8.9,360,15.947764
1011.33,1004.92,31.6,24.6,88,58,1.4,4.79,1,360,15.947764
1012.09,1007.56,30.2,24,91,62,5.4,3.93,0.5,360,13.375544
1011.49,1007.42,27.6,24,94,77,9,6.27,0,210,15.43332
1012.98,1008.26,31.5,23.9,93,63,0,0.75,7.2,240,9.774436
1013.36,1007.59,34.2,23.8,95,53,0.2,3.35,9.7,360,9.774436
1011.87,1005.16,33.6,24.4,91,53,1.1,3.68,6.2,190,9.774436
1010.93,1004.49,34.1,24.1,96,48,0,3.43,9.7,230,7.71666
1009.94,1004.88,34.6,24.2,91,48,0,6.04,10.5,30,10.28888
1008.31,1003.25,34.9,24.8,91,50,0,3.96,11,90,16.976652
1010.88,1005.22,35.5,24.5,90,49,0,4.85,10.8,210,9.774436
1013.54,1008.96,32.3,25.3,88,67,2.5,5.35,4.1,230,13.375544
1013.53,1006.71,33.3,23.1,93,53,0,2.95,7.2,190,9.774436
1013.46,1008.14,32.1,24.6,92,65,23.5,7.36,2,270,13.375544
1015.12,1009.75,31.6,23.8,95,67,21,2.14,3.2,360,13.375544
1014.45,1007.86,33.7,23.5,95,59,0,4.02,5.9,360,11.317768
1015.54,1007.18,32.6,23.9,91,58,0,2.54,6.6,110,10.28888
1012.26,1005.29,32.8,23.8,95,57,28.7,4.37,6.7,100,9.774436
1009.9,1004.61,33.6,23.5,95,56,8.8,4.1,10,80,11.317768
1011.03,1006.08,33.5,24.5,94,55,32.1,4.5,7.4,180,25.7222
1012.12,1006.41,33,23.1,95,61,0,3.52,8.3,10,10.28888
1014.69,1008.5,32.8,23.8,94,51,26.9,4.38,5.7,180,19.034428
1013.52,1008.64,31.5,23.7,95,61,0,1.8,4.3,120,9.774436
1014.12,1008.53,32.5,24.5,93,60,0.8,6.33,5,230,11.317768
1011.96,1007.05,30.3,24.4,92,75,62,5.59,5.9,210,8.745548
1013.36,1007.36,31.5,23.6,96,68,0,4.07,3.1,200,8.745548
1015.57,1008.77,33,21.5,99,50,0,4.44,9.8,20,10.28888
1014.13,1008.65,34,21.4,94,47,0,3.39,10,190,7.71666
1016.5,1010.54,33.7,22,93,48,0,5.03,8.7,210,12.346656
1016.32,1010.35,33.1,22.6,90,53,0,3.35,10.1,220,8.745548
1016.1,1009.9,33.5,22.3,95,48,0,4.7,9.6,230,8.745548
1014.06,1008.26,33.8,22.1,91,46,0,3.27,10.3,190,8.745548
1016.33,1010.65,33,22.1,91,40,0,5.09,9.7,360,13.375544
1018.8,1013.57,32,21,89,42,0,5.38,9.9,350,14.404432
1019.72,1014.76,30,22.9,55,40,0,4.94,10.1,360,19.034428
1021.41,1015.03,30,22.4,74,43,0,4.3,4.3,360,15.43332
1019.25,1013.37,29.6,20.9,84,49,0,2.68,1.8,10,11.317768
1016.48,1009.03,31.3,19.5,91,45,0,3.84,10,30,5.658884
1014.96,1008.97,32,19.6,93,46,0,3.98,9.9,330,6.687772
1013.43,1007.47,33.1,20.9,92,46,0,4.01,10,190,9.774436
1011.6,1004.57,34.6,21,93,46,0,3.26,10.5,210,7.71666
1009.65,1003.3,34.5,21.9,93,44,0,4.08,10.3,360,6.687772
1008.98,1003.78,34.1,21.6,89,41,0,5.05,10.5,100,7.71666
1012.34,1007.4,34.7,21.6,94,41,0,3.05,10.4,350,7.71666
1014.67,1008.54,34.2,21.6,94,47,0,4,10.4,360,8.745548
1012.55,1004.87,34,21.5,92,46,0,3.61,10.5,360,0
1011.08,1005.41,34.4,22,90,47,0,4.85,10.4,360,9.774436
1012,1006.07,33.9,22.3,91,46,0,3.22,10.4,120,8.745548
1014.25,1008.14,34.3,23.1,89,40,0,5.29,10.3,270,8.745548
1015.34,1009.93,31.3,24.8,83,54,0,3.35,8.4,240,13.375544
1018.7,1014.11,29.5,22.3,87,52,0,2.73,4.3,230,11.317768
1019.26,1014.75,28.7,19.9,90,52,0,4.56,7.7,110,11.317768
1019.23,1014.12,29,20.6,93,46,0,2.69,6.1,210,9.774436
1020.61,1017.51,23,20.9,85,67,0,1.89,0,360,9.774436
1019.97,1012.91,28,17,90,44,0,2.27,10.3,10,10.28888
1016.94,1010.13,29.7,16.1,95,43,0,2.8,10.3,210,7.71666
1017.31,1011.26,30.4,16.2,94,34,0,4.39,9.6,230,8.745548
1016.09,1009.7,29.6,15.6,88,35,0,2.6,9.9,210,7.71666
1018.84,1012.57,29.7,14.9,94,34,0,3.76,10,180,7.71666
1018.34,1012.24,30.2,15,93,38,0,2.14,10.3,190,6.687772
1019.6,1013.38,30.3,15.8,95,39,0,4.31,10,220,7.71666
1019.02,1012.74,30.2,16,93,42,0,2.93,9.8,350,6.687772
1019.95,1013.64,28.6,19.9,85,47,0,2.56,3.8,60,11.317768
1019.6,1014.08,30,19.1,93,37,0,4.9,9.2,230,7.71666
1018.62,1013.13,29.6,17.2,87,37,0,2.91,9.6,230,9.774436
1018.28,1011.84,29.2,15.4,95,37,0,3.57,9.1,280,6.687772
1018.72,1012.74,28.3,17,90,45,0,2.03,7.1,230,7.71666
1016.99,1010.29,28.4,15.2,93,39,0,3.77,8.9,190,7.71666
1017.37,1011.16,28,15.1,95,42,0,2.35,8.4,190,7.71666
1017.93,1011.64,28.8,15.2,93,44,0,2.71,8.9,230,8.745548
1016.32,1010.15,29.3,16.5,95,43,0,2.88,8.3,210,6.687772
1016.43,1009.78,29.2,16.1,95,46,0,1.14,7.8,360,6.687772
1017.75,1011.67,28.5,15,94,43,0,3.73,7.4,230,6.687772
1016.57,1010.07,30.4,14.9,94,35,0,3.1,9.3,360,6.687772
1018.66,1012.07,29.6,15.8,90,43,0,2.58,9.8,130,6.687772
1018.79,1011.67,30.4,15.8,94,41,0,3.19,9,330,5.658884
1017.99,1011.74,30.8,16.4,94,43,0,3.64,9,120,8.745548
1018.07,1011.02,31,15.9,94,42,0,2.21,9.1,140,8.745548
1018.43,1011.73,31.2,17,95,43,0,2.83,8.4,120,8.745548
1019,1012.71,31.8,18.8,93,45,1.8,3.08,8,200,12.346656
1019.84,1014.27,30.2,21.2,94,55,5.7,3.33,7,180,11.317768
1020.6,1013.67,30.3,20.4,95,48,0,3.89,9,130,12.346656
1020.7,1014,30.1,20.7,87,42,0,3.13,8.7,230,10.28888
1018.72,1011.99,29.7,17.5,94,41,0,2.94,9.2,190,10.28888
1018.3,1011.89,29,16.3,95,42,0,3.03,9,120,6.687772
1018.1,1011.44,30,15.8,91,38,0,3.3,8.1,230,6.687772
1014.29,1007.95,30.8,16.5,92,42,0,3.34,9.4,190,8.745548
1014.3,1007.45,30.1,16.2,95,43,0,2.71,9.3,30,7.71666
1014.78,1009.08,30.3,15.5,93,29,0,3.85,9.3,20,6.687772
1013.71,1005.74,31,15.6,90,41,0,3.4,9.7,240,9.774436
1013.47,1007.04,31.1,15.5,91,36,0,6.19,9.7,190,15.43332
1015.58,1008.58,29.8,13.2,92,37,0,0.56,9.6,30,6.687772
1014.67,1007.77,31,14.1,93,39,0,3.1,9.6,240,7.71666
1014.25,1007.55,31.3,14.9,96,36,0,3.2,9.5,210,10.28888
1016.63,1009.76,31.6,13.5,91,28,0,3.68,9.5,40,8.745548
1016.35,1008.94,31.5,14,92,33,0,5.15,9.7,20,9.774436
1013.84,1006.97,31.6,14.5,91,35,0,3.66,10,130,7.71666
1014.43,1007.87,31.2,14.6,89,40,0,3.21,7.1,130,7.71666
1014.09,1007.86,32.5,17.4,90,45,0,2.76,9.5,210,9.774436
1016.39,1011.19,24.5,22.5,94,80,13.6,0.82,0,200,8.745548
1018.44,1011.18,30.5,21.7,96,50,0,3.65,6.7,230,9.774436
1016.48,1009.63,31.5,20.9,91,47,0,2.92,9,340,9.774436
1016.26,1009.82,31.5,17,90,40,0,4.46,9.5,220,7.71666
1016.38,1009.77,32,16.8,93,38,0,2.31,9.8,150,8.745548
1017.08,1010.68,32,18.3,91,44,0,4.49,9.7,260,11.317768
1017.88,1012.01,31.6,19.9,91,45,0,3.53,8.4,240,11.317768
1021.15,1014.7,30.3,22.8,80,45,0,4.41,7.2,230,10.28888
1020.27,1013.67,30.4,20.2,87,45,0,2.4,8.6,210,7.71666
1021.89,1016.21,30.8,18.3,91,45,0,3.41,8.5,230,9.774436
1021.56,1015.69,29.7,20.1,87,45,0,2.9,8.5,210,9.774436
1020.77,1013.81,29.7,18.2,92,40,0,2.54,9.3,210,7.71666
1019.64,1012.48,29.5,18.6,86,42,0,4.43,7.6,230,8.745548
1018.71,1011.31,31.4,16.2,93,39,0,3.46,9.5,150,7.71666
1016.93,1010.62,32.1,18.9,83,38,0,3.09,8.8,90,7.71666
1017.66,1012.09,31.5,19.8,88,50,0,3.06,3.1,90,6.687772
1016.89,1010.1,32.7,19.6,89,41,2.9,4.44,9.7,210,8.745548
1016.97,1010.24,33.5,21.3,91,42,0,4.29,9.1,350,13.375544
1019.23,1011.96,32.8,20,90,41,5.2,4.77,9,270,12.346656
1018.13,1011.38,29.6,20,93,57,0,2.69,5.5,240,13.375544
1018.42,1010.28,33.8,20.9,90,44,0,3.75,9.5,200,8.745548
1018.26,1011.28,33,19.2,86,37,0,5.49,10,360,8.745548
1017.91,1010.9,32,17.3,90,29,0,3.19,10.1,360,7.71666
1017.86,1011.42,32.9,15.4,89,33,0,3.79,9.9,80,7.71666
1018.7,1011.74,32.3,17.4,90,35,0,4.32,9.7,230,8.745548
1016.35,1008.84,32.3,16.8,94,33,0,5.28,9.8,150,8.745548
1016.21,1009.49,32.9,15.1,89,27,0,2.94,9.7,120,8.745548
1014.65,1009.86,33.1,14.6,89,30,0,4.51,9.8,140,7.71666
1016.52,1009.26,33.6,15,83,24,0,5.9,10.1,180,7.71666
1015.82,1009.22,32.5,15.9,85,36,0,2.15,9.8,120,7.71666
1017.69,1010.52,33.2,14.6,84,21,0,5.76,9.9,230,9.774436
1017.75,1009.75,33.6,12.5,88,21,0,4.33,9.8,260,8.745548
1017.05,1008.86,33,13.3,83,25,0,3.07,9.6,120,5.658884
1016.67,1009.57,33.5,14,88,28,0,4.72,9.8,230,9.774436
1014.65,1007.83,33.7,15.4,88,26,0,5.27,9.8,210,9.774436
1017.65,1010.39,34,15.1,86,27,0,3.14,10.3,120,7.71666
1017.33,1009.21,34.3,14.8,83,25,0,4.84,10,230,7.71666
1015.93,1007.6,34.3,15.1,84,22,0,3.3,10.2,200,10.28888
1013.8,1006.28,34.8,16.2,79,24,0,5.86,9.9,200,10.28888
1016.21,1008.75,34.7,16.5,77,25,0,4.99,10,230,8.745548
1016.01,1007.93,34.6,16.1,87,22,0,2.93,9.9,210,8.745548
1016.55,1008.27,34.7,15.8,87,28,0,3.47,9.5,180,8.745548
1015.63,1008.2,35,18.6,81,33,0,6.51,9.7,200,12.346656
1015.09,1006.93,35.3,20.2,83,25,0,3.65,6.5,190,12.346656
1015.11,1007.15,34.7,20.4,77,21,0,6.67,8.7,230,18.00554
1014.98,1007.79,33.4,17.1,73,23,0,5.29,9.8,20,10.28888
1015.96,1008.07,34.1,15.3,78,12,0,3.79,9.8,190,12.346656
1015.34,1007.11,34,15,82,25,0,6.04,10,270,11.317768
1012.71,1006.04,35.2,16.4,81,24,0,5.85,10.4,130,10.28888
1013.01,1005.72,35.1,16.2,76,21,0,4.8,10.4,230,7.71666
1014.47,1006.3,35.2,16.7,79,21,0,5.96,10.2,130,8.745548
1013.13,1005.4,35.4,16.6,89,21,0,4,10.4,220,9.774436
1012.47,1005.41,36,17.6,79,17,0,4.81,10.8,210,12.346656
1015.67,1008.02,35.3,16.5,77,17,0,6.5,10.7,130,7.71666
1014.69,1005.79,35.9,16.4,75,25,0,4.5,10.3,200,11.317768
1012.01,1004.45,36,17.6,79,23,0,3.59,10.7,180,10.28888
1012.65,1005.5,35,17.8,78,26,0,6.27,10.4,230,9.774436
1012.01,1005.05,35.9,19.2,77,26,0,6.11,10.5,220,12.346656
1012.86,1005.96,36.7,20.5,77,29,0,4.25,10.3,190,8.745548
1014.35,1005.76,37.8,20.5,77,24,0,5.93,10.3,360,13.375544
1013.34,1005.29,37.6,21,77,24,0,6.52,10.5,130,7.71666
1014.75,1007.09,38.1,21.9,76,26,0,3.23,9.9,240,7.71666
1018.13,1011.64,34.2,24.4,70,43,0,5.72,4.8,180,11.317768
1020.21,1012.77,33.6,23.6,73,39,0,4.95,8.4,210,10.28888
1016.94,1008.29,36.4,21.4,84,28,0,4.5,9.9,210,12.346656
1015.54,1007.82,36.5,20.2,79,21,0,5.54,10.1,210,8.745548
1011.78,1005.14,36.8,20.3,74,27,0,4.67,9.3,110,8.745548
1012.88,1006.58,36.1,20.6,79,17,0,4,6.9,360,11.317768
1016.49,1008.65,36.2,20,65,29,0,3.71,8,230,6.687772
1017.91,1010.23,35.8,22.4,71,37,0,2.5,7.8,200,8.745548
1017.4,1009.83,35.5,24.4,75,41,2.1,4.23,5.6,320,15.947764
1017.03,1009.39,31.2,20.6,89,49,2.2,3.71,4,180,25.7222
1014.56,1007.21,31.9,19.4,91,43,0,4.87,8.5,360,13.375544
1012.02,1004.51,34.8,21.1,88,37,0,2.45,10,210,7.71666
1010.84,1003.24,37.6,19.8,91,23,0,5.58,10.3,200,11.317768
1010.79,1002.3,38.5,19.4,76,17,0,7.86,10.5,230,13.375544
1010.57,1002.37,37.5,21,70,19,0,4.23,10.6,130,9.774436
1012.1,1004.78,36.5,21.1,72,29,0,4.03,9,130,7.71666
1013.28,1006.86,35.5,21.3,79,39,0,7.28,9.7,130,12.346656
1015.72,1007.19,35,21.9,80,38,0,5.5,10.5,180,12.346656
1015.86,1008.08,35.4,24.3,75,39,0,5.54,7.7,230,15.947764
1015.23,1008.62,34.5,22.9,79,43,0,6.5,7.9,280,25.7222
1014.18,1005.89,35.5,21.4,87,38,0,2.89,8.6,230,24.693312
1012.93,1007.39,36,21.8,81,34,0,5.51,9.1,230,11.317768
1012.47,1005.13,37.7,23.1,76,28,0,8.04,9.7,200,11.317768
1011.59,1004.17,38.5,23.4,76,28,0,4.58,10.3,220,11.317768
1012.99,1005.44,39.3,23.6,74,27,0,6.14,10,230,11.317768
1012.61,1005.34,39,23,72,21,0,6.22,9.7,140,9.774436
1010.57,1002.7,39.4,24.4,72,24,0,4.47,9.2,110,9.774436
1011.83,1004.56,40,23.8,79,33,0,6.86,9.9,230,10.28888
1013.2,1006.31,40.1,24.1,68,19,0,5.64,9.4,320,11.317768
1013.37,1005.41,40,24.2,66,19,0,6.62,9.1,230,8.745548
1009.99,1000.94,39.5,24.6,62,21,0,6.26,3.6,200,15.947764
1008.46,1000.61,39.4,24.8,64,22,0,6.74,9.8,200,15.43332
1008.24,1000.66,39.6,24,74,20,0,5.16,10.2,220,12.346656
1008.37,1001.82,39.8,23.9,67,23,0,6.72,9.6,200,10.28888
1010.03,1003.54,39.6,24.2,72,23,0,6.5,9.3,90,7.71666
1009.87,1003.37,40.1,26.9,62,21,0,6.78,9.8,210,11.317768
1012.18,1005.39,40.3,25,67,17,0,7.43,10.4,130,9.774436
1012.32,1003.53,40.3,23.6,65,20,0,7.21,10,230,14.404432
1012.15,1004.65,38.2,26.1,71,29,0,6.05,9.2,230,12.346656
1012.74,1004.27,39,25.4,65,26,0,6.79,9.6,230,13.375544
1010.93,1002.84,37.5,25.5,69,30,0,7.01,5.9,140,16.976652
1007.76,1000.5,39.6,26.1,66,21,0,8.28,8.8,240,16.976652
1009.7,1002.35,40,25.2,70,26,0,5.41,9.1,230,13.375544
1009.85,1004.32,39,25.6,69,34,0,6.37,9.4,130,9.774436
1010.21,1003.1,40.4,26.1,67,26,0,7.15,8.9,200,22.121092
1014.15,1005.41,38.4,27,73,36,2.6,7.48,9.1,340,33.43886
1012.18,1004.05,39,24,84,25,0,7.02,10.1,180,7.71666
1013.82,1009.1,37.8,25.9,71,36,0,5.98,7.9,210,23.664424
1013.92,1007.29,36.5,24.6,77,42,1.3,4.85,8.7,210,20.063316
1013.83,1004.7,38,24.8,83,33,0,6.72,11.2,230,21.092204
